slide,species,tissue,pmid,title,abstract,keywords,involve_cancer,tech,spot_num,gene_num,gsm_id,gse_id,feat1_gsm,feat2_gse,pmid_set,feat3_pmid,feat4_title_score,feat4_title,tissue_norm,feat5_fingerprint,confidence,overlap_label
GSE213699_GSM6592136,human,ovary,36249907,Small cell carcinoma of the ovary hypercalcemic type (SCCOHT): A review and novel case with dual germline SMARCA4 and BRCA2 mutations,"Small cell carcinoma of the ovary hypercalcemic type (SCCOHT) is a rare and aggressive disease. While classically linked to mutations in SMARCA4, we describe a case in a patient with both SMARCA4 and BRCA2 germline mutations. We describe her disease presentation, histopathology and treatment with adjuvant systemic chemotherapy, interval hyperthermic intraperitoneal chemotherapy, high dose chemotherapy with stem cell rescue, and maintenance with a poly-ADP-ribose polymerase inhibitor (PARPi). Additionally, we share spatial transcriptomics completed on original tumor.",PARP inhibitor; Small cell carcinoma of the ovary; Transcriptomics.,True,Visium,3107,14346,GSM6592136,GSE213699,False,False,{'36249907'},False,0.356,False,ovary,False,0.0,NOVEL
GSE213699_GSM6592137,human,ovary,36249907,Small cell carcinoma of the ovary hypercalcemic type (SCCOHT): A review and novel case with dual germline SMARCA4 and BRCA2 mutations,"Small cell carcinoma of the ovary hypercalcemic type (SCCOHT) is a rare and aggressive disease. While classically linked to mutations in SMARCA4, we describe a case in a patient with both SMARCA4 and BRCA2 germline mutations. We describe her disease presentation, histopathology and treatment with adjuvant systemic chemotherapy, interval hyperthermic intraperitoneal chemotherapy, high dose chemotherapy with stem cell rescue, and maintenance with a poly-ADP-ribose polymerase inhibitor (PARPi). Additionally, we share spatial transcriptomics completed on original tumor.",PARP inhibitor; Small cell carcinoma of the ovary; Transcriptomics.,True,Visium,2495,15359,GSM6592137,GSE213699,False,False,{'36249907'},False,0.356,False,ovary,False,0.0,NOVEL
GSE217414_GSM6716963,human,liver,37144485,Inferring ligand-receptor cellular networks from bulk and spatial transcriptomic datasets with BulkSignalR,"The study of cellular networks mediated by ligand-receptor interactions has attracted much attention recently owing to single-cell omics. However, rich collections of bulk data accompanied with clinical information exists and continue to be generated with no equivalent in single-cell so far. In parallel, spatial transcriptomic (ST) analyses represent a revolutionary tool in biology. A large number of ST projects rely on multicellular resolution, for instance the Visium™ platform, where several cells are analyzed at each location, thus producing localized bulk data. Here, we describe BulkSignalR, a R package to infer ligand-receptor networks from bulk data. BulkSignalR integrates ligand-receptor interactions with downstream pathways to estimate statistical significance. A range of visualization methods complement the statistics, including functions dedicated to spatial data. We demonstrate BulkSignalR relevance using different datasets, including new Visium liver metastasis ST data, with experimental validation of protein colocalization. A comparison with other ST packages shows the significantly higher quality of BulkSignalR inferences. BulkSignalR can be applied to any species thanks to its built-in generic ortholog mapping functionality.",,True,Visium,2887,17943,GSM6716963,GSE217414,False,False,{'37144485'},False,0.518,False,liver,False,0.0,NOVEL
GSE217414_GSM6716964,human,liver,37144485,Inferring ligand-receptor cellular networks from bulk and spatial transcriptomic datasets with BulkSignalR,"The study of cellular networks mediated by ligand-receptor interactions has attracted much attention recently owing to single-cell omics. However, rich collections of bulk data accompanied with clinical information exists and continue to be generated with no equivalent in single-cell so far. In parallel, spatial transcriptomic (ST) analyses represent a revolutionary tool in biology. A large number of ST projects rely on multicellular resolution, for instance the Visium™ platform, where several cells are analyzed at each location, thus producing localized bulk data. Here, we describe BulkSignalR, a R package to infer ligand-receptor networks from bulk data. BulkSignalR integrates ligand-receptor interactions with downstream pathways to estimate statistical significance. A range of visualization methods complement the statistics, including functions dedicated to spatial data. We demonstrate BulkSignalR relevance using different datasets, including new Visium liver metastasis ST data, with experimental validation of protein colocalization. A comparison with other ST packages shows the significantly higher quality of BulkSignalR inferences. BulkSignalR can be applied to any species thanks to its built-in generic ortholog mapping functionality.",,True,Visium,3379,17943,GSM6716964,GSE217414,False,False,{'37144485'},False,0.518,False,liver,False,0.0,NOVEL
GSE220978_GSM6833484,human,mouth,38229179,Spatial Transcriptomic and Metabolomic Landscapes of Oral Submucous Fibrosis-Derived Oral Squamous Cell Carcinoma and its Tumor Microenvironment,"In South and Southeast Asia, the habit of chewing betel nuts is prevalent, which leads to oral submucous fibrosis (OSF). OSF is a well-established precancerous lesion, and a portion of OSF cases eventually progress to oral squamous cell carcinoma (OSCC). However, the specific molecular mechanisms underlying the malignant transformation of OSCC from OSF are poorly understood. In this study, the leading-edge techniques of Spatial Transcriptomics (ST) and Spatial Metabolomics (SM) are integrated to obtain spatial location information of cancer cells, fibroblasts, and immune cells, as well as the transcriptomic and metabolomic landscapes in OSF-derived OSCC tissues. This work reveals for the first time that some OSF-derived OSCC cells undergo partial epithelial-mesenchymal transition (pEMT) within the in situ carcinoma (ISC) region, eventually acquiring fibroblast-like phenotypes and participating in collagen deposition. Complex interactions among epithelial cells, fibroblasts, and immune cells in the tumor microenvironment are demonstrated. Most importantly, significant metabolic reprogramming in OSF-derived OSCC, including abnormal polyamine metabolism, potentially playing a pivotal role in promoting tumorigenesis and immune evasion is discovered. The ST and SM data in this study shed new light on deciphering the mechanisms of OSF-derived OSCC. The work also offers invaluable clues for the prevention and treatment of OSCC.",oral squamous cell carcinoma (OSCC); oral submucous fibrosis (OSF); polyamine metabolism; spatial metabolomics; spatial transcriptomics; tumor microenvironment.,True,Visium,4199,36601,GSM6833484,GSE220978,False,False,{'38229179'},False,0.454,False,mouth,False,0.0,NOVEL
GSE220978_GSM6833485,human,mouth,38229179,Spatial Transcriptomic and Metabolomic Landscapes of Oral Submucous Fibrosis-Derived Oral Squamous Cell Carcinoma and its Tumor Microenvironment,"In South and Southeast Asia, the habit of chewing betel nuts is prevalent, which leads to oral submucous fibrosis (OSF). OSF is a well-established precancerous lesion, and a portion of OSF cases eventually progress to oral squamous cell carcinoma (OSCC). However, the specific molecular mechanisms underlying the malignant transformation of OSCC from OSF are poorly understood. In this study, the leading-edge techniques of Spatial Transcriptomics (ST) and Spatial Metabolomics (SM) are integrated to obtain spatial location information of cancer cells, fibroblasts, and immune cells, as well as the transcriptomic and metabolomic landscapes in OSF-derived OSCC tissues. This work reveals for the first time that some OSF-derived OSCC cells undergo partial epithelial-mesenchymal transition (pEMT) within the in situ carcinoma (ISC) region, eventually acquiring fibroblast-like phenotypes and participating in collagen deposition. Complex interactions among epithelial cells, fibroblasts, and immune cells in the tumor microenvironment are demonstrated. Most importantly, significant metabolic reprogramming in OSF-derived OSCC, including abnormal polyamine metabolism, potentially playing a pivotal role in promoting tumorigenesis and immune evasion is discovered. The ST and SM data in this study shed new light on deciphering the mechanisms of OSF-derived OSCC. The work also offers invaluable clues for the prevention and treatment of OSCC.",oral squamous cell carcinoma (OSCC); oral submucous fibrosis (OSF); polyamine metabolism; spatial metabolomics; spatial transcriptomics; tumor microenvironment.,True,Visium,4290,36601,GSM6833485,GSE220978,False,False,{'38229179'},False,0.454,False,mouth,False,0.0,NOVEL
GSE220978_GSM6833486,human,mouth,38229179,Spatial Transcriptomic and Metabolomic Landscapes of Oral Submucous Fibrosis-Derived Oral Squamous Cell Carcinoma and its Tumor Microenvironment,"In South and Southeast Asia, the habit of chewing betel nuts is prevalent, which leads to oral submucous fibrosis (OSF). OSF is a well-established precancerous lesion, and a portion of OSF cases eventually progress to oral squamous cell carcinoma (OSCC). However, the specific molecular mechanisms underlying the malignant transformation of OSCC from OSF are poorly understood. In this study, the leading-edge techniques of Spatial Transcriptomics (ST) and Spatial Metabolomics (SM) are integrated to obtain spatial location information of cancer cells, fibroblasts, and immune cells, as well as the transcriptomic and metabolomic landscapes in OSF-derived OSCC tissues. This work reveals for the first time that some OSF-derived OSCC cells undergo partial epithelial-mesenchymal transition (pEMT) within the in situ carcinoma (ISC) region, eventually acquiring fibroblast-like phenotypes and participating in collagen deposition. Complex interactions among epithelial cells, fibroblasts, and immune cells in the tumor microenvironment are demonstrated. Most importantly, significant metabolic reprogramming in OSF-derived OSCC, including abnormal polyamine metabolism, potentially playing a pivotal role in promoting tumorigenesis and immune evasion is discovered. The ST and SM data in this study shed new light on deciphering the mechanisms of OSF-derived OSCC. The work also offers invaluable clues for the prevention and treatment of OSCC.",oral squamous cell carcinoma (OSCC); oral submucous fibrosis (OSF); polyamine metabolism; spatial metabolomics; spatial transcriptomics; tumor microenvironment.,True,Visium,4514,36601,GSM6833486,GSE220978,False,False,{'38229179'},False,0.454,False,mouth,False,0.0,NOVEL
GSE220978_GSM6833487,human,mouth,38229179,Spatial Transcriptomic and Metabolomic Landscapes of Oral Submucous Fibrosis-Derived Oral Squamous Cell Carcinoma and its Tumor Microenvironment,"In South and Southeast Asia, the habit of chewing betel nuts is prevalent, which leads to oral submucous fibrosis (OSF). OSF is a well-established precancerous lesion, and a portion of OSF cases eventually progress to oral squamous cell carcinoma (OSCC). However, the specific molecular mechanisms underlying the malignant transformation of OSCC from OSF are poorly understood. In this study, the leading-edge techniques of Spatial Transcriptomics (ST) and Spatial Metabolomics (SM) are integrated to obtain spatial location information of cancer cells, fibroblasts, and immune cells, as well as the transcriptomic and metabolomic landscapes in OSF-derived OSCC tissues. This work reveals for the first time that some OSF-derived OSCC cells undergo partial epithelial-mesenchymal transition (pEMT) within the in situ carcinoma (ISC) region, eventually acquiring fibroblast-like phenotypes and participating in collagen deposition. Complex interactions among epithelial cells, fibroblasts, and immune cells in the tumor microenvironment are demonstrated. Most importantly, significant metabolic reprogramming in OSF-derived OSCC, including abnormal polyamine metabolism, potentially playing a pivotal role in promoting tumorigenesis and immune evasion is discovered. The ST and SM data in this study shed new light on deciphering the mechanisms of OSF-derived OSCC. The work also offers invaluable clues for the prevention and treatment of OSCC.",oral squamous cell carcinoma (OSCC); oral submucous fibrosis (OSF); polyamine metabolism; spatial metabolomics; spatial transcriptomics; tumor microenvironment.,True,Visium,4316,36601,GSM6833487,GSE220978,False,False,{'38229179'},False,0.454,False,mouth,False,0.0,NOVEL
GSE224411_GSM7021870,human,liver,"37080163,37591207",Title 1: Uncovering the spatial landscape of molecular interactions within the tumor microenvironment through latent spaces. Title 2: Uncovering the spatial landscape of molecular interactions within the tumor microenvironment through latent spaces.,"Abstract 1: Recent advances in spatial transcriptomics (STs) enable gene expression measurements from a tissue sample while retaining its spatial context. This technology enables unprecedented in situ resolution of the regulatory pathways that underlie the heterogeneity in the tumor as well as the tumor microenvironment (TME). The direct characterization of cellular co-localization with spatial technologies facilities quantification of the molecular changes resulting from direct cell-cell interaction, as it occurs in tumor-immune interactions. We present SpaceMarkers, a bioinformatics algorithm to infer molecular changes from cell-cell interactions from latent space analysis of ST data. We apply this approach to infer the molecular changes from tumor-immune interactions in Visium spatial transcriptomics data of metastasis, invasive and precursor lesions, and immunotherapy treatment. Further transfer learning in matched scRNA-seq data enabled further quantification of the specific cell types in which SpaceMarkers are enriched. Altogether, SpaceMarkers can identify the location and context-specific molecular interactions within the TME from ST data. Abstract 2:",Keywords 1: cell-cell interactions; latent space factorization; single-cell transcriptomics; spatial analysis; spatial transcriptomics; transfer learning; tumor microenvironment. Keywords 2:,True,Visium,3006,36601,GSM7021870,GSE224411,False,False,"{'37080163', '37591207'}",False,0.485,False,liver,False,0.0,NOVEL
GSE224411_GSM7021872,human,pancreas,"37080163,37591207",Title 1: Uncovering the spatial landscape of molecular interactions within the tumor microenvironment through latent spaces. Title 2: Uncovering the spatial landscape of molecular interactions within the tumor microenvironment through latent spaces.,"Abstract 1: Recent advances in spatial transcriptomics (STs) enable gene expression measurements from a tissue sample while retaining its spatial context. This technology enables unprecedented in situ resolution of the regulatory pathways that underlie the heterogeneity in the tumor as well as the tumor microenvironment (TME). The direct characterization of cellular co-localization with spatial technologies facilities quantification of the molecular changes resulting from direct cell-cell interaction, as it occurs in tumor-immune interactions. We present SpaceMarkers, a bioinformatics algorithm to infer molecular changes from cell-cell interactions from latent space analysis of ST data. We apply this approach to infer the molecular changes from tumor-immune interactions in Visium spatial transcriptomics data of metastasis, invasive and precursor lesions, and immunotherapy treatment. Further transfer learning in matched scRNA-seq data enabled further quantification of the specific cell types in which SpaceMarkers are enriched. Altogether, SpaceMarkers can identify the location and context-specific molecular interactions within the TME from ST data. Abstract 2:",Keywords 1: cell-cell interactions; latent space factorization; single-cell transcriptomics; spatial analysis; spatial transcriptomics; transfer learning; tumor microenvironment. Keywords 2:,True,Visium,1351,36601,GSM7021872,GSE224411,False,False,"{'37080163', '37591207'}",False,0.485,False,pancreas,False,0.0,NOVEL
GSE228972_GSM7146857,human,joint,38396288,CD200+ fibroblasts form a pro-resolving mesenchymal network in arthritis,"Fibroblasts are important regulators of inflammation, but whether fibroblasts change phenotype during resolution of inflammation is not clear. Here we use positron emission tomography to detect fibroblast activation protein (FAP) as a means to visualize fibroblast activation in vivo during inflammation in humans. While tracer accumulation is high in active arthritis, it decreases after tumor necrosis factor and interleukin-17A inhibition. Biopsy-based single-cell RNA-sequencing analyses in experimental arthritis show that FAP signal reduction reflects a phenotypic switch from pro-inflammatory MMP3+/IL6+ fibroblasts (high FAP internalization) to pro-resolving CD200+DKK3+ fibroblasts (low FAP internalization). Spatial transcriptomics of human joints indicates that pro-resolving niches of CD200+DKK3+ fibroblasts cluster with type 2 innate lymphoid cells, whereas MMP3+/IL6+ fibroblasts colocalize with inflammatory immune cells. CD200+DKK3+ fibroblasts stabilized the type 2 innate lymphoid cell phenotype and induced resolution of arthritis via CD200-CD200R1 signaling. Taken together, these data suggest a dynamic molecular regulation of the mesenchymal compartment during resolution of inflammation.",,True,Visium,1389,36601,GSM7146857,GSE228972,False,False,{'38396288'},False,0.407,False,joint,False,0.0,NOVEL
GSE228972_GSM7146858,human,joint,38396288,CD200+ fibroblasts form a pro-resolving mesenchymal network in arthritis,"Fibroblasts are important regulators of inflammation, but whether fibroblasts change phenotype during resolution of inflammation is not clear. Here we use positron emission tomography to detect fibroblast activation protein (FAP) as a means to visualize fibroblast activation in vivo during inflammation in humans. While tracer accumulation is high in active arthritis, it decreases after tumor necrosis factor and interleukin-17A inhibition. Biopsy-based single-cell RNA-sequencing analyses in experimental arthritis show that FAP signal reduction reflects a phenotypic switch from pro-inflammatory MMP3+/IL6+ fibroblasts (high FAP internalization) to pro-resolving CD200+DKK3+ fibroblasts (low FAP internalization). Spatial transcriptomics of human joints indicates that pro-resolving niches of CD200+DKK3+ fibroblasts cluster with type 2 innate lymphoid cells, whereas MMP3+/IL6+ fibroblasts colocalize with inflammatory immune cells. CD200+DKK3+ fibroblasts stabilized the type 2 innate lymphoid cell phenotype and induced resolution of arthritis via CD200-CD200R1 signaling. Taken together, these data suggest a dynamic molecular regulation of the mesenchymal compartment during resolution of inflammation.",,True,Visium,1368,36601,GSM7146858,GSE228972,False,False,{'38396288'},False,0.407,False,joint,False,0.0,NOVEL
GSE228972_GSM7146859,human,joint,38396288,CD200+ fibroblasts form a pro-resolving mesenchymal network in arthritis,"Fibroblasts are important regulators of inflammation, but whether fibroblasts change phenotype during resolution of inflammation is not clear. Here we use positron emission tomography to detect fibroblast activation protein (FAP) as a means to visualize fibroblast activation in vivo during inflammation in humans. While tracer accumulation is high in active arthritis, it decreases after tumor necrosis factor and interleukin-17A inhibition. Biopsy-based single-cell RNA-sequencing analyses in experimental arthritis show that FAP signal reduction reflects a phenotypic switch from pro-inflammatory MMP3+/IL6+ fibroblasts (high FAP internalization) to pro-resolving CD200+DKK3+ fibroblasts (low FAP internalization). Spatial transcriptomics of human joints indicates that pro-resolving niches of CD200+DKK3+ fibroblasts cluster with type 2 innate lymphoid cells, whereas MMP3+/IL6+ fibroblasts colocalize with inflammatory immune cells. CD200+DKK3+ fibroblasts stabilized the type 2 innate lymphoid cell phenotype and induced resolution of arthritis via CD200-CD200R1 signaling. Taken together, these data suggest a dynamic molecular regulation of the mesenchymal compartment during resolution of inflammation.",,True,Visium,927,36601,GSM7146859,GSE228972,False,False,{'38396288'},False,0.407,False,joint,False,0.0,NOVEL
GSE228972_GSM7146860,human,joint,38396288,CD200+ fibroblasts form a pro-resolving mesenchymal network in arthritis,"Fibroblasts are important regulators of inflammation, but whether fibroblasts change phenotype during resolution of inflammation is not clear. Here we use positron emission tomography to detect fibroblast activation protein (FAP) as a means to visualize fibroblast activation in vivo during inflammation in humans. While tracer accumulation is high in active arthritis, it decreases after tumor necrosis factor and interleukin-17A inhibition. Biopsy-based single-cell RNA-sequencing analyses in experimental arthritis show that FAP signal reduction reflects a phenotypic switch from pro-inflammatory MMP3+/IL6+ fibroblasts (high FAP internalization) to pro-resolving CD200+DKK3+ fibroblasts (low FAP internalization). Spatial transcriptomics of human joints indicates that pro-resolving niches of CD200+DKK3+ fibroblasts cluster with type 2 innate lymphoid cells, whereas MMP3+/IL6+ fibroblasts colocalize with inflammatory immune cells. CD200+DKK3+ fibroblasts stabilized the type 2 innate lymphoid cell phenotype and induced resolution of arthritis via CD200-CD200R1 signaling. Taken together, these data suggest a dynamic molecular regulation of the mesenchymal compartment during resolution of inflammation.",,True,Visium,899,36601,GSM7146860,GSE228972,False,False,{'38396288'},False,0.407,False,joint,False,0.0,NOVEL
GSE233254_GSM7421780,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,782,36601,GSM7421780,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
GSE233254_GSM7421781,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,1371,36601,GSM7421781,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
GSE233254_GSM7421782,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,778,36601,GSM7421782,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
GSE233254_GSM7421783,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,839,36601,GSM7421783,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
GSE233254_GSM7421784,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,700,36601,GSM7421784,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
GSE233254_GSM7421785,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,885,36601,GSM7421785,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
GSE233254_GSM7421786,human,pancreas,37285225,Spatial Transcriptomics of Intraductal Papillary Mucinous Neoplasms of the Pancreas Identifies NKX6-2 as a Driver of Gastric Differentiation and Indolent Biological Potential,"Intraductal papillary mucinous neoplasms (IPMN) of the pancreas are bona fide precursor lesions of pancreatic ductal adenocarcinoma (PDAC). The most common subtype of IPMNs harbors a gastric foveolar-type epithelium, and these low-grade mucinous neoplasms are harbingers of IPMNs with high-grade dysplasia and cancer. The molecular underpinning of gastric differentiation in IPMNs is unknown, although identifying drivers of this indolent phenotype might enable opportunities for intercepting progression to high-grade IPMN and cancer. We conducted spatial transcriptomics on a cohort of IPMNs, followed by orthogonal and cross-species validation studies, which established the transcription factor NKX6-2 as a key determinant of gastric cell identity in low-grade IPMNs. Loss of NKX6-2 expression is a consistent feature of IPMN progression, while reexpression of Nkx6-2 in murine IPMN lines recapitulates the aforementioned gastric transcriptional program and glandular morphology. Our study identifies NKX6-2 as a previously unknown transcription factor driving indolent gastric differentiation in IPMN pathogenesis.

Significance: Identification of the molecular features driving IPMN development and differentiation is critical to prevent cancer progression and enhance risk stratification. We used spatial profiling to characterize the epithelium and microenvironment of IPMN, which revealed a previously unknown link between NKX6-2 and gastric differentiation, the latter associated with indolent biological potential. See related commentary by Ben-Shmuel and Scherz-Shouval, p. 1768. This article is highlighted in the In This Issue feature, p. 1749.",,True,Visium,862,36601,GSM7421786,GSE233254,False,False,{'37285225'},False,0.455,False,pancreas,False,0.0,NOVEL
